subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
058	24	86	380	3	22	50	0	0	tt	197	NA	NA
058	22	76	267	1	0	19	0	0	ff	223	NA	NA
058	22	76	591	1	0	19	0	0	fp	223	NA	NA
058	22	76	591	1	0	19	0	0	rp	223	NA	NA
058	22	76	0	1	0	19	0	0	pr	223	NA	NA
058	22	76	0	1	0	19	0	0	rr	223	NA	NA
058	22	76	591	1	0	19	0	0	tt	223	NA	NA
058	22	76	NA	2	19	25	0	0	ff	223	NA	NA
058	22	76	NA	2	19	25	0	0	fp	223	NA	NA
058	22	76	NA	2	19	25	0	0	rp	223	NA	NA
058	22	76	NA	2	19	25	0	0	pr	223	NA	NA
058	22	76	NA	2	19	25	0	0	rr	223	NA	NA
058	22	76	NA	2	19	25	0	0	tt	223	NA	NA
058	22	76	174	3	25	61	0	0	ff	223	NA	NA
058	22	76	696	3	25	61	0	0	fp	223	NA	NA
058	22	76	696	3	25	61	0	0	rp	223	NA	NA
058	22	76	0	3	25	61	0	0	pr	223	NA	NA
058	22	76	0	3	25	61	0	0	rr	223	NA	NA
058	22	76	696	3	25	61	0	0	tt	223	NA	NA
058	24	74	220	1	0	16	0	0	ff	227	NA	NA
058	24	74	220	1	0	16	0	0	fp	227	NA	NA
058	24	74	220	1	0	16	0	0	rp	227	NA	NA
058	24	74	0	1	0	16	0	0	pr	227	NA	NA
058	24	74	0	1	0	16	0	0	rr	227	NA	NA
058	24	74	220	1	0	16	0	0	tt	227	NA	NA
058	24	74	450	2	16	22	0	0	ff	227	NA	NA
058	24	74	450	2	16	22	0	0	fp	227	NA	NA
058	24	74	450	2	16	22	0	0	rp	227	NA	NA
058	24	74	0	2	16	22	0	0	pr	227	NA	NA
058	24	74	0	2	16	22	0	0	rr	227	NA	NA
058	24	74	450	2	16	22	0	0	tt	227	NA	NA
058	24	74	210	3	22	47	0	0	ff	227	NA	NA
058	24	74	418	3	22	47	0	0	fp	227	NA	NA
058	24	74	418	3	22	47	0	0	rp	227	NA	NA
058	24	74	0	3	22	47	0	0	pr	227	NA	NA
058	24	74	0	3	22	47	0	0	rr	227	NA	NA
058	24	74	418	3	22	47	0	0	tt	227	NA	NA
059	23	89	174	1	0	19	0	0	ff	13	NA	NA
059	23	89	360	1	0	19	0	0	fp	13	NA	NA
059	23	89	360	1	0	19	0	0	rp	13	NA	NA
059	23	89	0	1	0	19	0	0	pr	13	NA	NA
059	23	89	380	1	0	19	0	0	rr	13	NA	NA
059	23	89	740	1	0	19	0	0	tt	13	NA	NA
059	23	89	350	2	19	26	0	0	ff	13	NA	NA
059	23	89	350	2	19	26	0	0	fp	13	NA	NA
059	23	89	350	2	19	26	0	0	rp	13	NA	NA
059	23	89	0	2	19	26	0	0	pr	13	NA	NA
059	23	89	530	2	19	26	0	0	rr	13	NA	NA
059	23	89	880	2	19	26	0	0	tt	13	NA	NA
059	23	89	308	3	26	64	0	0	ff	13	NA	NA
059	23	89	568	3	26	64	0	0	fp	13	NA	NA
059	23	89	2242	3	26	64	0	0	rp	13	NA	NA
059	23	89	1	3	26	64	0	0	pr	13	NA	NA
059	23	89	764	3	26	64	0	0	rr	13	NA	NA
059	23	89	1332	3	26	64	0	0	tt	13	NA	NA
059	22	96	138	1	0	16	0	0	ff	15	NA	NA
059	22	96	436	1	0	16	0	0	fp	15	NA	NA
059	22	96	436	1	0	16	0	0	rp	15	NA	NA
059	22	96	0	1	0	16	0	0	pr	15	NA	NA
059	22	96	0	1	0	16	0	0	rr	15	NA	NA
059	22	96	436	1	0	16	0	0	tt	15	NA	NA
059	22	96	182	2	16	22	0	0	ff	15	NA	NA
059	22	96	182	2	16	22	0	0	fp	15	NA	NA
059	22	96	182	2	16	22	0	0	rp	15	NA	NA
059	22	96	0	2	16	22	0	0	pr	15	NA	NA
059	22	96	0	2	16	22	0	0	rr	15	NA	NA
059	22	96	182	2	16	22	0	0	tt	15	NA	NA
059	22	96	1088	3	22	43	0	0	ff	15	NA	NA
059	22	96	1414	3	22	43	0	0	fp	15	NA	NA
059	22	96	1414	3	22	43	0	0	rp	15	NA	NA
059	22	96	0	3	22	43	0	0	pr	15	NA	NA
059	22	96	0	3	22	43	0	0	rr	15	NA	NA
059	22	96	1414	3	22	43	0	0	tt	15	NA	NA
059	22	84	160	1	0	17	0	0	ff	21	NA	NA
059	22	84	364	1	0	17	0	0	fp	21	NA	NA
059	22	84	364	1	0	17	0	0	rp	21	NA	NA
059	22	84	0	1	0	17	0	0	pr	21	NA	NA
059	22	84	420	1	0	17	0	0	rr	21	NA	NA
059	22	84	784	1	0	17	0	0	tt	21	NA	NA
059	22	84	358	2	17	22	0	0	ff	21	NA	NA
059	22	84	358	2	17	22	0	0	fp	21	NA	NA
059	22	84	554	2	17	22	0	0	rp	21	NA	NA
059	22	84	1	2	17	22	0	0	pr	21	NA	NA
059	22	84	0	2	17	22	0	0	rr	21	NA	NA
059	22	84	358	2	17	22	0	0	tt	21	NA	NA
059	22	84	232	3	22	51	0	0	ff	21	NA	NA
059	22	84	232	3	22	51	0	0	fp	21	NA	NA
059	22	84	2238	3	22	51	0	0	rp	21	NA	NA
059	22	84	1	3	22	51	0	0	pr	21	NA	NA
059	22	84	1782	3	22	51	0	0	rr	21	NA	NA
059	22	84	2014	3	22	51	0	0	tt	21	NA	NA
059	23	81	35	1	0	21	0	0	ff	43	NA	NA
059	23	81	715	1	0	21	0	0	fp	43	NA	NA
059	23	81	887	1	0	21	0	0	rp	43	NA	NA
059	23	81	0	1	0	21	0	0	pr	43	NA	NA
059	23	81	0	1	0	21	0	0	rr	43	NA	NA
059	23	81	715	1	0	21	0	0	tt	43	NA	NA
059	23	81	NA	2	21	28	0	0	ff	43	NA	NA
059	23	81	NA	2	21	28	0	0	fp	43	NA	NA
059	23	81	NA	2	21	28	0	0	rp	43	NA	NA
059	23	81	NA	2	21	28	0	0	pr	43	NA	NA
059	23	81	NA	2	21	28	0	0	rr	43	NA	NA
059	23	81	NA	2	21	28	0	0	tt	43	NA	NA
059	23	81	212	3	28	53	0	0	ff	43	NA	NA
059	23	81	964	3	28	53	0	0	fp	43	NA	NA
059	23	81	964	3	28	53	0	0	rp	43	NA	NA
059	23	81	0	3	28	53	0	0	pr	43	NA	NA
059	23	81	0	3	28	53	0	0	rr	43	NA	NA
059	23	81	964	3	28	53	0	0	tt	43	NA	NA
059	21	75	232	1	0	16	0	0	ff	49	NA	NA
059	21	75	1066	1	0	16	0	0	fp	49	NA	NA
059	21	75	1066	1	0	16	0	0	rp	49	NA	NA
059	21	75	0	1	0	16	0	0	pr	49	NA	NA
059	21	75	214	1	0	16	0	0	rr	49	NA	NA
059	21	75	1280	1	0	16	0	0	tt	49	NA	NA
059	21	75	184	2	16	23	0	0	ff	49	NA	NA
059	21	75	184	2	16	23	0	0	fp	49	NA	NA
059	21	75	184	2	16	23	0	0	rp	49	NA	NA
059	21	75	0	2	16	23	0	0	pr	49	NA	NA
059	21	75	164	2	16	23	0	0	rr	49	NA	NA
059	21	75	348	2	16	23	0	0	tt	49	NA	NA
059	21	75	214	3	23	53	0	0	ff	49	NA	NA
059	21	75	754	3	23	53	0	0	fp	49	NA	NA
059	21	75	1132	3	23	53	0	0	rp	49	NA	NA
059	21	75	1	3	23	53	0	0	pr	49	NA	NA
059	21	75	0	3	23	53	0	0	rr	49	NA	NA
059	21	75	754	3	23	53	0	0	tt	49	NA	NA
059	23	93	148	1	0	16	0	0	ff	61	NA	NA
059	23	93	312	1	0	16	0	0	fp	61	NA	NA
059	23	93	312	1	0	16	0	0	rp	61	NA	NA
059	23	93	0	1	0	16	0	0	pr	61	NA	NA
059	23	93	518	1	0	16	0	0	rr	61	NA	NA
059	23	93	830	1	0	16	0	0	tt	61	NA	NA
059	23	93	584	2	16	22	0	0	ff	61	NA	NA
059	23	93	584	2	16	22	0	0	fp	61	NA	NA
059	23	93	864	2	16	22	0	0	rp	61	NA	NA
059	23	93	1	2	16	22	0	0	pr	61	NA	NA
059	23	93	218	2	16	22	0	0	rr	61	NA	NA
059	23	93	802	2	16	22	0	0	tt	61	NA	NA
059	23	93	176	3	22	45	0	0	ff	61	NA	NA
059	23	93	306	3	22	45	0	0	fp	61	NA	NA
059	23	93	1998	3	22	45	0	0	rp	61	NA	NA
059	23	93	1	3	22	45	0	0	pr	61	NA	NA
059	23	93	1236	3	22	45	0	0	rr	61	NA	NA
059	23	93	1542	3	22	45	0	0	tt	61	NA	NA
059	21	83	364	1	0	13	0	0	ff	77	NA	NA
059	21	83	364	1	0	13	0	0	fp	77	NA	NA
059	21	83	364	1	0	13	0	0	rp	77	NA	NA
059	21	83	0	1	0	13	0	0	pr	77	NA	NA
059	21	83	390	1	0	13	0	0	rr	77	NA	NA
059	21	83	754	1	0	13	0	0	tt	77	NA	NA
059	21	83	284	2	13	19	0	0	ff	77	NA	NA
059	21	83	284	2	13	19	0	0	fp	77	NA	NA
059	21	83	284	2	13	19	0	0	rp	77	NA	NA
059	21	83	0	2	13	19	0	0	pr	77	NA	NA
059	21	83	0	2	13	19	0	0	rr	77	NA	NA
059	21	83	284	2	13	19	0	0	tt	77	NA	NA
059	21	83	112	3	19	47	0	0	ff	77	NA	NA
059	21	83	112	3	19	47	0	0	fp	77	NA	NA
059	21	83	1670	3	19	47	0	0	rp	77	NA	NA
059	21	83	1	3	19	47	0	0	pr	77	NA	NA
059	21	83	1168	3	19	47	0	0	rr	77	NA	NA
059	21	83	1280	3	19	47	0	0	tt	77	NA	NA
059	23	85	160	1	0	18	0	0	ff	81	NA	NA
059	23	85	532	1	0	18	0	0	fp	81	NA	NA
059	23	85	532	1	0	18	0	0	rp	81	NA	NA
059	23	85	0	1	0	18	0	0	pr	81	NA	NA
059	23	85	200	1	0	18	0	0	rr	81	NA	NA
059	23	85	732	1	0	18	0	0	tt	81	NA	NA
059	23	85	456	2	18	25	0	0	ff	81	NA	NA
059	23	85	456	2	18	25	0	0	fp	81	NA	NA
059	23	85	456	2	18	25	0	0	rp	81	NA	NA
059	23	85	0	2	18	25	0	0	pr	81	NA	NA
059	23	85	68	2	18	25	0	0	rr	81	NA	NA
059	23	85	524	2	18	25	0	0	tt	81	NA	NA
059	23	85	166	3	25	63	0	0	ff	81	NA	NA
059	23	85	166	3	25	63	0	0	fp	81	NA	NA
059	23	85	1252	3	25	63	0	0	rp	81	NA	NA
059	23	85	1	3	25	63	0	0	pr	81	NA	NA
059	23	85	818	3	25	63	0	0	rr	81	NA	NA
059	23	85	984	3	25	63	0	0	tt	81	NA	NA
059	24	86	354	1	0	16	0	0	ff	87	NA	NA
059	24	86	354	1	0	16	0	0	fp	87	NA	NA
059	24	86	354	1	0	16	0	0	rp	87	NA	NA
059	24	86	0	1	0	16	0	0	pr	87	NA	NA
059	24	86	0	1	0	16	0	0	rr	87	NA	NA
059	24	86	354	1	0	16	0	0	tt	87	NA	NA
059	24	86	210	2	16	22	0	0	ff	87	NA	NA
059	24	86	210	2	16	22	0	0	fp	87	NA	NA
059	24	86	210	2	16	22	0	0	rp	87	NA	NA
059	24	86	0	2	16	22	0	0	pr	87	NA	NA
059	24	86	0	2	16	22	0	0	rr	87	NA	NA
059	24	86	210	2	16	22	0	0	tt	87	NA	NA
059	24	86	162	3	22	50	0	0	ff	87	NA	NA
059	24	86	390	3	22	50	0	0	fp	87	NA	NA
059	24	86	390	3	22	50	0	0	rp	87	NA	NA
059	24	86	0	3	22	50	0	0	pr	87	NA	NA
059	24	86	0	3	22	50	0	0	rr	87	NA	NA
059	24	86	390	3	22	50	0	0	tt	87	NA	NA
059	22	88	340	1	0	19	0	0	ff	105	NA	NA
059	22	88	498	1	0	19	0	0	fp	105	NA	NA
059	22	88	498	1	0	19	0	0	rp	105	NA	NA
059	22	88	0	1	0	19	0	0	pr	105	NA	NA
059	22	88	252	1	0	19	0	0	rr	105	NA	NA
059	22	88	750	1	0	19	0	0	tt	105	NA	NA
059	22	88	228	2	19	24	0	0	ff	105	NA	NA
059	22	88	228	2	19	24	0	0	fp	105	NA	NA
059	22	88	480	2	19	24	0	0	rp	105	NA	NA
059	22	88	1	2	19	24	0	0	pr	105	NA	NA
059	22	88	0	2	19	24	0	0	rr	105	NA	NA
059	22	88	228	2	19	24	0	0	tt	105	NA	NA
059	22	88	382	3	24	50	0	0	ff	105	NA	NA
059	22	88	856	3	24	50	0	0	fp	105	NA	NA
059	22	88	856	3	24	50	0	0	rp	105	NA	NA
059	22	88	0	3	24	50	0	0	pr	105	NA	NA
059	22	88	0	3	24	50	0	0	rr	105	NA	NA
059	22	88	856	3	24	50	0	0	tt	105	NA	NA
059	22	76	146	1	0	19	0	0	ff	111	NA	NA
059	22	76	800	1	0	19	0	0	fp	111	NA	NA
059	22	76	800	1	0	19	0	0	rp	111	NA	NA
059	22	76	0	1	0	19	0	0	pr	111	NA	NA
059	22	76	0	1	0	19	0	0	rr	111	NA	NA
059	22	76	800	1	0	19	0	0	tt	111	NA	NA
059	22	76	NA	2	19	25	0	0	ff	111	NA	NA
059	22	76	NA	2	19	25	0	0	fp	111	NA	NA
059	22	76	NA	2	19	25	0	0	rp	111	NA	NA
059	22	76	NA	2	19	25	0	0	pr	111	NA	NA
059	22	76	NA	2	19	25	0	0	rr	111	NA	NA
059	22	76	NA	2	19	25	0	0	tt	111	NA	NA
059	22	76	378	3	25	61	0	0	ff	111	NA	NA
059	22	76	920	3	25	61	0	0	fp	111	NA	NA
059	22	76	920	3	25	61	0	0	rp	111	NA	NA
059	22	76	0	3	25	61	0	0	pr	111	NA	NA
059	22	76	0	3	25	61	0	0	rr	111	NA	NA
059	22	76	920	3	25	61	0	0	tt	111	NA	NA
059	21	91	396	1	0	16	0	0	ff	115	NA	NA
059	21	91	396	1	0	16	0	0	fp	115	NA	NA
059	21	91	396	1	0	16	0	0	rp	115	NA	NA
059	21	91	0	1	0	16	0	0	pr	115	NA	NA
059	21	91	722	1	0	16	0	0	rr	115	NA	NA
059	21	91	1118	1	0	16	0	0	tt	115	NA	NA
059	21	91	172	2	16	22	0	0	ff	115	NA	NA
059	21	91	172	2	16	22	0	0	fp	115	NA	NA
059	21	91	610	2	16	22	0	0	rp	115	NA	NA
059	21	91	1	2	16	22	0	0	pr	115	NA	NA
059	21	91	172	2	16	22	0	0	rr	115	NA	NA
059	21	91	344	2	16	22	0	0	tt	115	NA	NA
059	21	91	236	3	22	50	0	0	ff	115	NA	NA
059	21	91	810	3	22	50	0	0	fp	115	NA	NA
059	21	91	1266	3	22	50	0	0	rp	115	NA	NA
059	21	91	1	3	22	50	0	0	pr	115	NA	NA
059	21	91	0	3	22	50	0	0	rr	115	NA	NA
059	21	91	810	3	22	50	0	0	tt	115	NA	NA
059	23	77	324	1	0	23	0	0	ff	123	NA	NA
059	23	77	490	1	0	23	0	0	fp	123	NA	NA
059	23	77	490	1	0	23	0	0	rp	123	NA	NA
059	23	77	0	1	0	23	0	0	pr	123	NA	NA
059	23	77	568	1	0	23	0	0	rr	123	NA	NA
059	23	77	1058	1	0	23	0	0	tt	123	NA	NA
059	23	77	176	2	23	29	0	0	ff	123	NA	NA
059	23	77	176	2	23	29	0	0	fp	123	NA	NA
059	23	77	176	2	23	29	0	0	rp	123	NA	NA
059	23	77	0	2	23	29	0	0	pr	123	NA	NA
059	23	77	0	2	23	29	0	0	rr	123	NA	NA
059	23	77	176	2	23	29	0	0	tt	123	NA	NA
059	23	77	224	3	29	48	0	0	ff	123	NA	NA
059	23	77	224	3	29	48	0	0	fp	123	NA	NA
059	23	77	1376	3	29	48	0	0	rp	123	NA	NA
059	23	77	1	3	29	48	0	0	pr	123	NA	NA
059	23	77	584	3	29	48	0	0	rr	123	NA	NA
059	23	77	808	3	29	48	0	0	tt	123	NA	NA
059	23	73	138	1	0	19	0	0	ff	138	NA	NA
059	23	73	456	1	0	19	0	0	fp	138	NA	NA
059	23	73	456	1	0	19	0	0	rp	138	NA	NA
059	23	73	0	1	0	19	0	0	pr	138	NA	NA
059	23	73	364	1	0	19	0	0	rr	138	NA	NA
059	23	73	820	1	0	19	0	0	tt	138	NA	NA
059	23	73	152	2	19	26	0	0	ff	138	NA	NA
059	23	73	152	2	19	26	0	0	fp	138	NA	NA
059	23	73	152	2	19	26	0	0	rp	138	NA	NA
059	23	73	0	2	19	26	0	0	pr	138	NA	NA
059	23	73	0	2	19	26	0	0	rr	138	NA	NA
059	23	73	152	2	19	26	0	0	tt	138	NA	NA
059	23	73	544	3	26	45	0	0	ff	138	NA	NA
059	23	73	544	3	26	45	0	0	fp	138	NA	NA
059	23	73	908	3	26	45	0	0	rp	138	NA	NA
059	23	73	1	3	26	45	0	0	pr	138	NA	NA
059	23	73	0	3	26	45	0	0	rr	138	NA	NA
059	23	73	544	3	26	45	0	0	tt	138	NA	NA
059	24	90	118	1	0	16	0	0	ff	139	NA	NA
059	24	90	282	1	0	16	0	0	fp	139	NA	NA
059	24	90	282	1	0	16	0	0	rp	139	NA	NA
059	24	90	0	1	0	16	0	0	pr	139	NA	NA
059	24	90	0	1	0	16	0	0	rr	139	NA	NA
059	24	90	282	1	0	16	0	0	tt	139	NA	NA
059	24	90	340	2	16	22	0	0	ff	139	NA	NA
059	24	90	340	2	16	22	0	0	fp	139	NA	NA
059	24	90	340	2	16	22	0	0	rp	139	NA	NA
059	24	90	0	2	16	22	0	0	pr	139	NA	NA
059	24	90	0	2	16	22	0	0	rr	139	NA	NA
059	24	90	340	2	16	22	0	0	tt	139	NA	NA
059	24	90	358	3	22	47	0	0	ff	139	NA	NA
059	24	90	550	3	22	47	0	0	fp	139	NA	NA
059	24	90	550	3	22	47	0	0	rp	139	NA	NA
059	24	90	0	3	22	47	0	0	pr	139	NA	NA
059	24	90	0	3	22	47	0	0	rr	139	NA	NA
059	24	90	550	3	22	47	0	0	tt	139	NA	NA
059	21	87	176	1	0	17	0	0	ff	141	NA	NA
059	21	87	360	1	0	17	0	0	fp	141	NA	NA
059	21	87	360	1	0	17	0	0	rp	141	NA	NA
059	21	87	0	1	0	17	0	0	pr	141	NA	NA
059	21	87	0	1	0	17	0	0	rr	141	NA	NA
059	21	87	360	1	0	17	0	0	tt	141	NA	NA
059	21	87	344	2	17	24	0	0	ff	141	NA	NA
059	21	87	344	2	17	24	0	0	fp	141	NA	NA
059	21	87	344	2	17	24	0	0	rp	141	NA	NA
059	21	87	0	2	17	24	0	0	pr	141	NA	NA
059	21	87	0	2	17	24	0	0	rr	141	NA	NA
059	21	87	344	2	17	24	0	0	tt	141	NA	NA
059	21	87	380	3	24	43	0	0	ff	141	NA	NA
059	21	87	952	3	24	43	0	0	fp	141	NA	NA
059	21	87	952	3	24	43	0	0	rp	141	NA	NA
059	21	87	0	3	24	43	0	0	pr	141	NA	NA
059	21	87	0	3	24	43	0	0	rr	141	NA	NA
059	21	87	952	3	24	43	0	0	tt	141	NA	NA
059	22	92	483	1	0	16	0	0	ff	149	NA	NA
059	22	92	649	1	0	16	0	0	fp	149	NA	NA
059	22	92	649	1	0	16	0	0	rp	149	NA	NA
059	22	92	0	1	0	16	0	0	pr	149	NA	NA
059	22	92	0	1	0	16	0	0	rr	149	NA	NA
059	22	92	649	1	0	16	0	0	tt	149	NA	NA
059	22	92	168	2	16	22	0	0	ff	149	NA	NA
059	22	92	168	2	16	22	0	0	fp	149	NA	NA
059	22	92	168	2	16	22	0	0	rp	149	NA	NA
059	22	92	0	2	16	22	0	0	pr	149	NA	NA
059	22	92	0	2	16	22	0	0	rr	149	NA	NA
059	22	92	168	2	16	22	0	0	tt	149	NA	NA
059	22	92	378	3	22	60	0	0	ff	149	NA	NA
059	22	92	1060	3	22	60	0	0	fp	149	NA	NA
059	22	92	1060	3	22	60	0	0	rp	149	NA	NA
059	22	92	0	3	22	60	0	0	pr	149	NA	NA
059	22	92	0	3	22	60	0	0	rr	149	NA	NA
059	22	92	1060	3	22	60	0	0	tt	149	NA	NA
059	22	80	NA	1	0	15	0	0	ff	163	NA	NA
059	22	80	NA	1	0	15	0	0	fp	163	NA	NA
059	22	80	NA	1	0	15	0	0	rp	163	NA	NA
059	22	80	NA	1	0	15	0	0	pr	163	NA	NA
059	22	80	584	1	0	15	0	0	rr	163	NA	NA
059	22	80	584	1	0	15	0	0	tt	163	NA	NA
059	22	80	NA	2	15	21	0	0	ff	163	NA	NA
059	22	80	NA	2	15	21	0	0	fp	163	NA	NA
059	22	80	NA	2	15	21	0	0	rp	163	NA	NA
059	22	80	NA	2	15	21	0	0	pr	163	NA	NA
059	22	80	232	2	15	21	0	0	rr	163	NA	NA
059	22	80	232	2	15	21	0	0	tt	163	NA	NA
059	22	80	128	3	21	49	0	0	ff	163	NA	NA
059	22	80	128	3	21	49	0	0	fp	163	NA	NA
059	22	80	1498	3	21	49	0	0	rp	163	NA	NA
059	22	80	1	3	21	49	0	0	pr	163	NA	NA
059	22	80	554	3	21	49	0	0	rr	163	NA	NA
059	22	80	682	3	21	49	0	0	tt	163	NA	NA
059	24	94	167	1	0	19	0	0	ff	171	NA	NA
059	24	94	1097	1	0	19	0	0	fp	171	NA	NA
059	24	94	1097	1	0	19	0	0	rp	171	NA	NA
059	24	94	0	1	0	19	0	0	pr	171	NA	NA
059	24	94	0	1	0	19	0	0	rr	171	NA	NA
059	24	94	1097	1	0	19	0	0	tt	171	NA	NA
059	24	94	266	2	19	26	0	0	ff	171	NA	NA
059	24	94	266	2	19	26	0	0	fp	171	NA	NA
059	24	94	266	2	19	26	0	0	rp	171	NA	NA
059	24	94	0	2	19	26	0	0	pr	171	NA	NA
059	24	94	192	2	19	26	0	0	rr	171	NA	NA
059	24	94	458	2	19	26	0	0	tt	171	NA	NA
059	24	94	306	3	26	54	0	0	ff	171	NA	NA
059	24	94	306	3	26	54	0	0	fp	171	NA	NA
059	24	94	974	3	26	54	0	0	rp	171	NA	NA
059	24	94	1	3	26	54	0	0	pr	171	NA	NA
059	24	94	476	3	26	54	0	0	rr	171	NA	NA
059	24	94	782	3	26	54	0	0	tt	171	NA	NA
059	21	79	366	1	0	17	0	0	ff	183	NA	NA
059	21	79	366	1	0	17	0	0	fp	183	NA	NA
059	21	79	366	1	0	17	0	0	rp	183	NA	NA
059	21	79	0	1	0	17	0	0	pr	183	NA	NA
059	21	79	446	1	0	17	0	0	rr	183	NA	NA
059	21	79	812	1	0	17	0	0	tt	183	NA	NA
059	21	79	490	2	17	23	0	0	ff	183	NA	NA
059	21	79	490	2	17	23	0	0	fp	183	NA	NA
059	21	79	490	2	17	23	0	0	rp	183	NA	NA
059	21	79	0	2	17	23	0	0	pr	183	NA	NA
059	21	79	528	2	17	23	0	0	rr	183	NA	NA
059	21	79	1018	2	17	23	0	0	tt	183	NA	NA
059	21	79	326	3	23	44	0	0	ff	183	NA	NA
059	21	79	656	3	23	44	0	0	fp	183	NA	NA
059	21	79	1938	3	23	44	0	0	rp	183	NA	NA
059	21	79	1	3	23	44	0	0	pr	183	NA	NA
059	21	79	308	3	23	44	0	0	rr	183	NA	NA
059	21	79	964	3	23	44	0	0	tt	183	NA	NA
059	24	78	215	1	0	16	0	0	ff	199	NA	NA
059	24	78	609	1	0	16	0	0	fp	199	NA	NA
059	24	78	609	1	0	16	0	0	rp	199	NA	NA
059	24	78	0	1	0	16	0	0	pr	199	NA	NA
059	24	78	530	1	0	16	0	0	rr	199	NA	NA
059	24	78	1139	1	0	16	0	0	tt	199	NA	NA
059	24	78	1116	2	16	21	0	0	ff	199	NA	NA
059	24	78	1116	2	16	21	0	0	fp	199	NA	NA
059	24	78	1116	2	16	21	0	0	rp	199	NA	NA
059	24	78	0	2	16	21	0	0	pr	199	NA	NA
059	24	78	192	2	16	21	0	0	rr	199	NA	NA
059	24	78	1308	2	16	21	0	0	tt	199	NA	NA
059	24	78	156	3	21	48	0	0	ff	199	NA	NA
059	24	78	156	3	21	48	0	0	fp	199	NA	NA
059	24	78	2206	3	21	48	0	0	rp	199	NA	NA
059	24	78	1	3	21	48	0	0	pr	199	NA	NA
059	24	78	1328	3	21	48	0	0	rr	199	NA	NA
059	24	78	1484	3	21	48	0	0	tt	199	NA	NA
059	21	95	558	1	0	16	0	0	ff	215	NA	NA
059	21	95	558	1	0	16	0	0	fp	215	NA	NA
059	21	95	558	1	0	16	0	0	rp	215	NA	NA
059	21	95	0	1	0	16	0	0	pr	215	NA	NA
059	21	95	0	1	0	16	0	0	rr	215	NA	NA
059	21	95	558	1	0	16	0	0	tt	215	NA	NA
059	21	95	170	2	16	22	0	0	ff	215	NA	NA
059	21	95	170	2	16	22	0	0	fp	215	NA	NA
059	21	95	170	2	16	22	0	0	rp	215	NA	NA
059	21	95	0	2	16	22	0	0	pr	215	NA	NA
059	21	95	0	2	16	22	0	0	rr	215	NA	NA
059	21	95	170	2	16	22	0	0	tt	215	NA	NA
059	21	95	234	3	22	50	0	0	ff	215	NA	NA
059	21	95	1060	3	22	50	0	0	fp	215	NA	NA
059	21	95	1060	3	22	50	0	0	rp	215	NA	NA
059	21	95	0	3	22	50	0	0	pr	215	NA	NA
059	21	95	0	3	22	50	0	0	rr	215	NA	NA
059	21	95	1060	3	22	50	0	0	tt	215	NA	NA
059	24	74	332	1	0	16	0	0	ff	217	NA	NA
059	24	74	332	1	0	16	0	0	fp	217	NA	NA
059	24	74	332	1	0	16	0	0	rp	217	NA	NA
059	24	74	0	1	0	16	0	0	pr	217	NA	NA
059	24	74	260	1	0	16	0	0	rr	217	NA	NA
059	24	74	592	1	0	16	0	0	tt	217	NA	NA
059	24	74	224	2	16	22	0	0	ff	217	NA	NA
059	24	74	224	2	16	22	0	0	fp	217	NA	NA
059	24	74	224	2	16	22	0	0	rp	217	NA	NA
059	24	74	0	2	16	22	0	0	pr	217	NA	NA
059	24	74	434	2	16	22	0	0	rr	217	NA	NA
059	24	74	658	2	16	22	0	0	tt	217	NA	NA
059	24	74	174	3	22	47	0	0	ff	217	NA	NA
059	24	74	174	3	22	47	0	0	fp	217	NA	NA
059	24	74	1872	3	22	47	0	0	rp	217	NA	NA
059	24	74	1	3	22	47	0	0	pr	217	NA	NA
059	24	74	1004	3	22	47	0	0	rr	217	NA	NA
059	24	74	1178	3	22	47	0	0	tt	217	NA	NA
060	22	82	189	1	0	18	0	0	ff	11	NA	NA
060	22	82	347	1	0	18	0	0	fp	11	NA	NA
060	22	82	347	1	0	18	0	0	rp	11	NA	NA
060	22	82	0	1	0	18	0	0	pr	11	NA	NA
060	22	82	392	1	0	18	0	0	rr	11	NA	NA
060	22	82	739	1	0	18	0	0	tt	11	NA	NA
060	22	82	142	2	18	23	0	0	ff	11	NA	NA
060	22	82	142	2	18	23	0	0	fp	11	NA	NA
060	22	82	142	2	18	23	0	0	rp	11	NA	NA
060	22	82	0	2	18	23	0	0	pr	11	NA	NA
060	22	82	214	2	18	23	0	0	rr	11	NA	NA
060	22	82	356	2	18	23	0	0	tt	11	NA	NA
060	22	82	224	3	23	49	0	0	ff	11	NA	NA
060	22	82	290	3	23	49	0	0	fp	11	NA	NA
060	22	82	2292	3	23	49	0	0	rp	11	NA	NA
060	22	82	1	3	23	49	0	0	pr	11	NA	NA
060	22	82	1396	3	23	49	0	0	rr	11	NA	NA
060	22	82	1686	3	23	49	0	0	tt	11	NA	NA
060	23	91	177	1	0	20	0	0	ff	25	NA	NA
060	23	91	321	1	0	20	0	0	fp	25	NA	NA
060	23	91	321	1	0	20	0	0	rp	25	NA	NA
060	23	91	0	1	0	20	0	0	pr	25	NA	NA
060	23	91	0	1	0	20	0	0	rr	25	NA	NA
060	23	91	321	1	0	20	0	0	tt	25	NA	NA
060	23	91	328	2	20	27	0	0	ff	25	NA	NA
060	23	91	328	2	20	27	0	0	fp	25	NA	NA
060	23	91	328	2	20	27	0	0	rp	25	NA	NA
